PROJECT_ID,PROJECT_NAME,PROJECT_DESCRIPTION,ESTIMATED_COST,UPDATE_ACTIVITY,ENVIRONMENTAL_ASSESSMENT_STAGE,CONSTRUCTION_TYPE,CONSTRUCTION_SUBTYPE,PROJECT_TYPE,REGION,MUNICIPALITY,DEVELOPER,ARCHITECT,PROJECT_STATUS,PROJECT_STAGE,PROJECT_CATEGORY_NAME,PUBLIC_FUNDING_IND,PROVINCIAL_FUNDING,FEDERAL_FUNDING,MUNICIPAL_FUNDING,OTHER_PUBLIC_FUNDING,GREEN_BUILDING_IND,GREEN_BUILDING_DESC,CLEAN_ENERGY_IND,INDIGENOUS_IND,INDIGENOUS_NAMES,INDIGENOUS_AGREEMENT,CONSTRUCTION_JOBS,OPERATING_JOBS,STANDARDIZED_START_DATE,STANDARDIZED_COMPLETION_DATE,LATITUDE,LONGITUDE,LATITUDE_DMS,LONGITUDE_DMS,TELEPHONE,PROJECT_WEBSITE,FIRST_ENTRY_DATE,LAST_UPDATE
4305,Cariboo Gold Project,"Proposed underground gold mining project that is expected to produce 4,750 tonnes/day with a mine life of 16 yrs. The project will include infrastructure to facilitate underground crushing, a surface concentrator, and upgrade processing facilities at the existing Quesnel River Mill. Project has been granted an operating permit under the Mines Act in Late 2024.",918.0,,Certified,Industrial,Mining,Mining,5. Cariboo,Wells,Barkerville Gold Mines Ltd.,,Proposed,Permitting,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,634.0,,,,,,,,(604) 669-6463,,2021-03-01,2025-03-01
4306,Eskay Creek Mine Revitalization,Development of a former open pit gold mine is in definition and exploration phases. A feasibility study completed in Sep 2022. The project will undergo the federal impact assessment process.,713.0,,Pre-application,Industrial,Mining,Mining,7. Nechako,Dease Lake,Skeena Resources Ltd.,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Tahltan Nation,,,250.0,2025-07-01,2026-10-01,,,,,,,2021-03-01,2025-03-01
4307,Red Chris Mine Expansion,An exploration decline is proposed for the mine ($135 million) that will provide an updated resource evaluation and feasibility study. A proposal to transition from open pit mining to an underground method called block caving will be open for feedback in Early 2025.,2600.0,,Amendment Application,Industrial,Mining,Mining,6. North Coast,Iskut,Newcrest Red Chris Mining Ltd.,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Tahltan Nation,Located on Traditional Territory,3047.0,,2025-10-01,2032-10-01,,,"57° 43’ 57.8"" N","129° 46’ 3.5"" W",,,2021-03-01,2025-03-01
4319,Northwest Langley Wastewater Treatment Plant Expansion,"Phased project to expand plant capacity, meet seismic safety needs and exceed wastewater treatment standards with a tertiary treatment system for the Township of Langley, Maple Ridge, Pitt Meadows and North Surrey, The project will utilize a new pump station and storage tank located in Maple Ridge, and two pipelines that extend under the Fraser River to the treatment plant expansion and outfall pipe in Langley.",2300.0,,,Infrastructure,Utilities,"Water, Sewage, and Other Systems",2. Mainland/Southwest,Langley,Township of Langley,,Proposed,Tender/Preconstruction,Utilities (incl sewage treatment),True,False,False,True,False,False,,False,False,,,,,2027-01-01,2030-10-01,,,,,604 432-6200 (Metro Vancouver),,2021-03-01,2025-03-01
4296,McCallum Road Mixed- Use Development,Mixed-use development of 400-units residential and commercial space located at 790 McCallum Rd.,600.0,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,1. Vancouver Island/Coast,Langford,,,Construction started,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,2023-01-01,,48.457378,-123.505617,48° 27' 26.5608'' N,123° 30' 20.2212'' W,,,2020-12-01,2025-03-01
4255,University Hospital of Northern British Columbia (UHNBC) Patient Care Tower (Phase 2),Proposed new 11-storey acute care tower will include a cardiac care unit. The tower will be located on the southeast corner of the UHNBC site.,1579.0,,,Institutional,Health,Health Care and Social Assistance,5. Cariboo,Prince George,University Hospital of Northern British Columbia (UHNBC),,Proposed,Tender/Preconstruction,Public Services,True,True,False,False,False,True,,True,False,,,,,2026-10-01,2031-07-01,53.91193,-122.764476,53° 54' 42.948'' N,122° 45' 52.1136'' W,,,2020-09-01,2025-03-01
4206,Expo and Millennium Upgrade Program,Upgrades and expansion of Expo and Millennium SkyTrain facilities and systems and purchase of over 200 new SkyTrain cars.,2800.0,,,Infrastructure,Roads & Highways,Transportation,2. Mainland/Southwest,Metro Vancouver,BC Ministry of Transportation and Transit,,Construction started,,Transportation & Warehousing,True,False,True,False,True,False,,False,False,,,,,2020-07-01,2028-01-01,,,,,(250) 426-1500,,2020-03-01,2025-03-01
4213,Tilbury Phase 2 LNG expansion project,"Phase 2 expansion includes a 162,000 cubic metre tank that would triple the current storage capacity and an increased LNG liquefaction capacity to 3.5 million tonnes/yr.",3500.0,,Review,Industrial,Oil & Gas,Liquefied Natural Gas,2. Mainland/Southwest,Delta,Fortis BC Inc.,,Proposed,Preliminary/Feasibility,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,,2025-04-01,2028-10-01,49.14244,-123.03416,49° 8' 32.784'' N,123° 2' 2.976'' W,(604) 576-7536,,2020-03-01,2025-03-01
4195,Inglewood Care Centre Redevelopment,Phased redevelopment of a 230-unit care centre at 725 Inglewood Ave. Phase 2 will include 120 additional suites and possible future expansion of services on the site. Project will be a BC Housing partnership with Baptist Housing Society and Vancouver Coastal Health. Rezoning required.,500.0,,,Residential,Primarily residential - Single use,Social Housing,2. Mainland/Southwest,West Vancouver,BC Housing,,Proposed,Permitting,Residential/Commercial,True,True,False,False,False,False,,False,False,,,,,,,49.33489,-123.13555,49° 20' 5.604'' N,123° 8' 7.98'' W,(604) 456-8895,www.renewinglewood.ca,2020-03-01,2025-03-01
4173,CANXPORT (formerly Ridley Island Export Logistics Platform),Phased project to construct a large scale loading and storage platform ($250 million) for transloading bulk commodities to containers for export. The platform will be fully integrated with technology to support current and future port services. The project will receive $49.85 million from the federal government. The Trigon Pacific Terminals Berth Two Beyond Carbon project ($173 million) is underway and will increase capacity to 33.5 million tonnes annually. Funding will be provided by the National Trade Corridors Fund.,750.0,,,Infrastructure,Other Transportation,Port and Harbour Facilities,6. North Coast,Prince Rupert,Prince Rupert Port Authority,,Construction started,,Transportation & Warehousing,True,False,True,False,False,False,,False,False,,,200.0,300.0,2022-01-01,2026-10-01,,,,,(250) 627-8899,,2019-12-01,2025-03-01
4171,Frontier NGL Plant and Pipeline Project,"Proposed project west of Chetwynd for a straddle plant, an initiating pump station and a 130 to 170 km of 16-inch pipeline to carry natural gas liquids (NGL) to a rail loading facility south of Fort St John. The plant would extract  NGL at a rate of 1.5 bcf/d and transport for further processing. Project is in front-end engineering design (FEED) stages.",2500.0,,Early Engagement,Industrial,Oil & Gas,Natural Gas Pipeline,8. Northeast,Chetwynd,Enbridge Frontier Inc.,,Proposed,,Transportation & Warehousing,False,False,False,False,False,False,,False,False,,,,,,,,,,,,,2019-12-01,2025-03-01
4167,Senakw Housing Project,"Development of 6,000 units of mixed residential and affordable rental housing in 11 towers up to 56 storeys.",3000.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Westbank Projects/ Squamish Nation,Revery Architecture,Construction started,,Residential/Commercial,False,False,False,False,False,False,,False,True,Squamish Nation,Project partner,,,2021-10-01,2026-10-01,,,,,(604) 685-8986,,2019-12-01,2025-03-01
4033,Annacis Island Wastewater Treatment Plant Upgrades,"Plant upgrades to include infrastructure and equipment to expand wastewater treatment capacity, backup power and seismic improvements. Phased projects include new outfall pipeline. wastewater treatment equipment retrofit, laboratory and supporting structures, expecting to complete in stages to late 2029. Regional biosolids dryer and new digester expected to complete 2033.",1970.0,,,Infrastructure,Utilities,"Water, Sewage, and Other Systems",2. Mainland/Southwest,Delta,Corporation of Delta,,Construction started,,Utilities (incl sewage treatment),True,False,False,True,False,False,,False,False,,,,,2019-04-01,2023-10-01,49.16409,-122.94908,49° 9' 50.724'' N,122° 56' 56.688'' W,604 432-6200 (Metro Vancouver),,2018-12-01,2025-03-01
4026,Fairview Container Terminal Expansion - Phase 2B,"Container port expansion to increase capacity to 1.8 million TEU's, Phase 2B will include storage yard increase to 41 hectares and the addition of 2 gantry cranes. Phase 2B Stage 1B is in development.",600.0,,,Infrastructure,Other Transportation,Port and Harbour Facilities,6. North Coast,Prince Rupert,Prince Rupert Port Authority/ DP World,,Construction started,,Transportation & Warehousing,False,False,False,False,False,False,,False,False,,,300.0,,2020-10-01,2025-04-01,54.28646,-130.35684,"54° 17' 11.26"" N","130° 21' 24.62"" W",(250) 627-8899 (Prince Rupert Port Authority),,2018-12-01,2025-03-01
4020,Ridley Island Energy Export Facility,"Proposed liquids storage and export facility located on Ridley Island. The project will include containment and safety systems for a capacity of 90,000 cubic metres of LPG, 260,000 cubic metres of CPP and 220,000 cubic metres of methanol. Final Investment Decision stage in progress.",750.0,,Certified,Industrial,Oil & Gas,Liquefied Natural Gas,6. North Coast,Prince Rupert,Vopak Development Canada Inc./ AltaGas,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,300.0,50.0,,,54.22148,-130.316,"54° 13' 17.33"" N","130° 18' 57.6"" W",,,2018-09-01,2025-03-01
3974,Cowichan District Hospital Replacement,"Cowichan District Hospital Replacement. The 46,000 sq m building will be built in phases and include 204 inpatient beds, operating rooms and modern diagnostic facilities.",1446.0,,,Institutional,Health,Health Care and Social Assistance,1. Vancouver Island/Coast,Duncan,Vancouver Island Health Authority,,Construction started,,Public Services,True,True,False,False,True,True,LEED gold,False,False,,,,,2023-04-01,2027-10-01,,,,,(250) 830-6953,,2018-09-01,2025-03-01
3975,Dawson Creek Hospital,Development of a 70-bed Dawson Creek Hospital has received approval from the Province. The new facility will include an emergency department and laboratory. The design build contract has been  awarded to Graham Design Builders LP.,590.0,,,Institutional,Health,Health Care and Social Assistance,8. Northeast,Dawson Creek,Northern Health Authority,,Construction started,,Public Services,True,True,False,False,True,True,LEED gold,False,False,,,,,2023-10-01,2027-10-01,,,,,(250) 649-7542,,2018-09-01,2025-03-01
3922,Union Bay Estates,"Proposed 346 hectare residential and resort development with 2,949-units mixed residential, 2 hotels, 375,000 sq ft of commercial space and a marina. The project is expected to be developed over 20 years and will include 50 hectares of park with forest trails and beachfront. In Dec 2017, a revised Master Development Agreement received approval.",2000.0,,,Commercial,Accommodation,Resort/Residential,1. Vancouver Island/Coast,Union Bay,Kensington Union Bay Properties Ltd.,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,True,K'omoks First Nation,Impact Benefit Agreement,,,,2038-10-01,49.579689,-124.8841019,"49° 34' 46.88"" N","124° 53' 2.77"" W",,www.union-bay.com,2018-03-01,2025-03-01
3912,Surrey Hospital,"New 890,000 sq ft hospital located in Cloverdale. Project will include 168-beds in an 11-storey building with an emergency department, outpatient services and a BC Cancer Centre. Ellis-Don has been selected for the design-build contract.",2881.0,,,Institutional,Health,Health Care and Social Assistance,2. Mainland/Southwest,Surrey,Fraser Health Authority,,Construction started,,Public Services,True,True,False,False,True,True,LEED,False,False,,,,,2023-07-01,2029-04-01,49.10172,-122.72354,49° 6' 6.192'' N,122° 43' 24.744'' W,(604) 450-7881,,2018-03-01,2025-03-01
3765,Royal Inland Hospital Patient Care Tower,"A newly constructed 9-storey, 26,723 m2 building that includes 2 below grade levels and a roof top helipad and provides 3 floors (30 beds/floor) of inpatient beds, including 30 mental health beds. The PCT construction has completed. Phase 2 is ongoing, including emergency department expansion, and pediatric unit renovations.",490.0,,,Institutional,Health,Health Care and Social Assistance,3. Thompson-Okanagan,Kamloops,Interior Health Authority,,Construction started,,Public Services,True,True,False,False,True,True,LEED gold,False,False,,,2432.0,,2018-10-01,2027-04-01,50.671417,-120.33402,"50° 40' 17.1"" N","120° 20' 2.49"" W",(250) 354-3030,,2017-03-01,2025-03-01
3671,Broadway Subway Project,5.7 km extension to Millennium Line SkyTrain from VCC-Clark Station to Arbutus - includes 0.7 km of elevated guideway and 5 km tunnelled.,2954.0,,,Infrastructure,Roads & Highways,Transportation,2. Mainland/Southwest,Vancouver,BC Ministry of Transportation and Transit,,Construction started,,Transportation & Warehousing,True,True,True,True,False,False,,False,False,,,,,2021-04-01,2026-10-01,,,,,(604) 453-4500,www.broadwaysubway.ca,2016-09-01,2025-03-01
3409,Ksi Lisims LNG,Proposed liquefied natural gas facility located on Treaty Lands in Portland Canal. Project would receive gas from Prince Rupert Gas Transmission Project (see ID #3070).,10000.0,,Review,Industrial,Oil & Gas,Liquefied Natural Gas,6. North Coast,Nasoga Gulf,Nisga’a Nation/ Rockies LNG LP/ Western LNG,,Proposed,Preliminary/Feasibility,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Nisga’a First Nation,,,,,,54.901569,-130.072604,"54° 54' 5.65"" N","130° 4' 21.36"" W",,www.nisgaanation.ca/opportunities/LNG,2016-06-01,2025-03-01
2981,Burnaby Hospital Renewal,"Burnaby Hospital renewal will include a new energy centre and renovations to support buildings. Phase 1 six-storey patient care tower, will have 83 beds in  mental health and maternity units. The design/build contract has been awarded to EllisDon Design Build Inc., Construction is expected to complete in 2025. Phase 2 ($1.7 billion) will include a 160-bed patient care tower with a new cancer centre and expanded emergency unit. Phase 2 is expected to commence construction in late 2025.",2400.0,,,Institutional,Health,Health Care and Social Assistance,2. Mainland/Southwest,Burnaby,Fraser Health Authority,Parkin Architects Western Ltd.,Construction started,,Public Services,True,True,False,False,True,True,LEED,False,False,,,,,2021-07-01,2030-10-01,49.249829,-123.015914,49° 14' 59.38'' N,123° 0' 57.29'' W,(604) 587-4600,,2016-06-01,2025-03-01
3630,Richmond Hospital New Patient Care Tower,"The phased Patient Care Centre will include a nine-storey North tower replacement with a state-of-the-art emergency department and intensive care unit, and renovations to the existing South Tower, Phase 1 included cancer clinic relocation and building renovations. Phase 2 includes a new emergency department and Phase 3 will be the renovation of the south tower to bring the facility to modern standards. Funding will be provided by the provincial government ($1.889 billion), Vancouver Coastal Health ($30 million) and Richmond Hospital Foundation ($40 million).",1959.0,,,Institutional,Health,Health Care and Social Assistance,2. Mainland/Southwest,Richmond,Vancouver Coastal Health Authority,,Construction started,,Public Services,True,True,False,False,True,True,LEED,False,False,,,1500.0,,2023-10-01,2031-10-01,49.168822,-123.146312,49° 10' 7.76'' N,123° 8' 46.72'' W,(604) 278-9711,,2016-06-01,2025-03-01
3628,Royal Columbian Hospital Redevelopment - Phase 2/3,Redevelopment of Royal Columbian Hospital including a new 388-bed Acute Care Tower to house a new emergency department and combined surgical/interventional suite in Phase 2.  A major renovation of the Health Care Centre and upgrade of support services in Phase 3.,1247.0,,,Institutional,Health,Health Care and Social Assistance,2. Mainland/Southwest,New Westminster,Fraser Health Authority,,Construction started,,Public Services,True,True,False,False,True,True,LEED,False,False,,,5767.0,,2021-01-01,2026-10-01,49.226789,-122.892844,"49° 13' 36.44"" N","122° 53' 34.24"" W",(604) 587-4600,,2016-06-01,2025-03-01
3613,G3 Terminal Vancouver,"Material handling facility will include receiving, storage and shipping of mainly wheat, soybeans, canola, and peas. A railcar receiving facility with rail loop and holding area and an overhead conveyor system will move materials through cleaning, storage, and ship loading structures. The project will include 48 concrete storage silos and dock extension to accommodate 3 articulated booms, improved support buildings,  access roads and transmission system upgrades. Peter Kiewit Sons ULC has been selected for the design-build contract.",600.0,,,Infrastructure,Other Transportation,Port and Harbour Facilities,2. Mainland/Southwest,North Vancouver,G3 Global Holdings,,Construction started,,Transportation & Warehousing,False,False,False,False,False,False,,False,False,,,175.0,60.0,2017-10-01,,49.303946,-123.043298,49° 18' 14.21'' N,123° 2' 35.87'' W,(604) 985-7761 (North Vancouver City),,2016-03-01,2025-03-01
3584,Groundhog Project Anthracite Coal Mine,"Proposed 1,616 hectare underground anthracite coal project includes several mine sites, rail link spur and resource road to connect to port facilities in Stewart. Pre-feasibility study estimates a 5.4 Mtpa resource over a 38 yr mine life. Exploration and testing continues through 2018.",600.0,,Not Required,Industrial,Mining,Mining,7. Nechako,Smithers Area,Atrum Coal,,Proposed,Preliminary/Feasibility,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Gitxsan First Nation,Project located on territory.,,,,,56.867,-128.267,"56° 52' 1.2"" N","128° 16' 1.2"" W",,www.atrumcoal.com,2015-12-01,2025-03-01
3582,Northeast False Creek and Viaduct Replacement Plan,"Proposal to replace the Georgia and Dunsmuir St viaducts to include a 2,500 unit residential neighbourhood in False Creek, and a 13-acre park and social housing. An at grade street network will replace the viaducts. Preliminary development plan has been approved by council in Aug 2020.",1700.0,,,Residential,Primarily residential - Single use,Residential/Commercial,2. Mainland/Southwest,Vancouver,City of Vancouver,,Proposed,Permitting,Residential/Commercial,True,False,False,True,False,False,,False,False,,,,,2025-04-01,2035-10-01,,,,,(604) 873-7011 (Vancouver City),,2015-12-01,2025-03-01
3424,Sinclair Centre Redevelopment,"Redevelopment of Sinclair Centre bounded by West Hastings, Granville, Cordova and Howe Sts. The proposed redevelopment of the 4-building complex will retain heritage components and include a 29-storey office tower.",500.0,,,Institutional,Government buildings,Public Administration,2. Mainland/Southwest,Vancouver,Government of Canada,,Proposed,Preliminary/Feasibility,Public Services,True,False,True,False,True,False,,False,False,,,,,2025-04-01,2029-10-01,49.28604,-123.113844,49° 17' 9.74'' N,123° 6' 49.84'' W,(604) 873-7276 (Vancouver City),,2015-06-01,2025-03-01
3383,Sundance Clean Methanol Refinery,Proposal to build a natural gas to clean methanol refinery on a 1055 acre site near Chetwynd. A low carbon gas plant will be developed on the site (see project ID #2628).,1500.0,,,Industrial,Manufacturing - Petrochemical,Petrochemical Manufacturing,8. Northeast,Chetwynd,Canadian Methanol Corp.,,Proposed,Permitting,Manufacturing,False,False,False,False,False,False,,False,False,,,,,,,55.698147,-121.629689,"55° 41' 53.33"" N","121° 37' 46.88"" W",(250) 655-0330,www.canadianmethanol.com,2015-03-01,2025-03-01
